,sender_num,platform,ave_total_time,data_num,data_size,throughput[GB/s]
461,1,GPU-MPI,0.093109,640,8,0.05244189605730918
462,1,GPU-MPI,0.093112,640,8,0.05244020641807715
463,1,GPU-MPI,0.093104,640,8,0.05244471236466747
464,1,GPU-MPI,0.093103,640,8,0.052445275662438375
465,1,GPU-MPI,0.093104,640,8,0.05244471236466747
466,1,GPU-MPI,0.093102,640,8,0.052445838972309936
467,1,GPU-MPI,0.093102,640,8,0.052445838972309936
468,1,GPU-MPI,0.093098,640,8,0.052448092332810586
469,1,GPU-MPI,0.093102,640,8,0.052445838972309936
470,1,GPU-MPI,0.093107,640,8,0.05244302254395481
471,1,GPU-MPI,0.093108,640,8,0.05244245929458264
472,1,GPU-MPI,0.093112,640,8,0.05244020641807715
473,1,GPU-MPI,0.093108,640,8,0.05244245929458264
474,1,GPU-MPI,0.093107,640,8,0.05244302254395481
475,1,GPU-MPI,0.093094,640,8,0.05245034588695297
476,1,GPU-MPI,0.093096,640,8,0.052449219085675
477,1,GPU-MPI,0.093096,640,8,0.052449219085675
478,1,GPU-MPI,0.093096,640,8,0.052449219085675
479,1,GPU-MPI,0.093122,640,8,0.05243457507355942
480,1,GPU-MPI,0.09311,640,8,0.052441332832134036
481,1,GPU-MPI,0.093102,640,8,0.052445838972309936
482,1,GPU-MPI,0.09311,640,8,0.052441332832134036
483,1,GPU-MPI,0.093087,640,8,0.052454290072727665
484,1,GPU-MPI,0.093099,640,8,0.05244752897453249
485,1,GPU-MPI,0.093099,640,8,0.05244752897453249
486,1,GPU-MPI,0.093099,640,8,0.05244752897453249
487,1,GPU-MPI,0.093091,640,8,0.052452036179652176
488,1,GPU-MPI,0.093093,640,8,0.05245090930574802
489,1,GPU-MPI,0.093087,640,8,0.052454290072727665
490,1,GPU-MPI,0.093089,640,8,0.05245316310197767
491,1,GPU-MPI,0.093084,640,8,0.05245598061965537
492,1,GPU-MPI,0.093093,640,8,0.05245090930574802
493,1,GPU-MPI,0.093094,640,8,0.05245034588695297
494,1,GPU-MPI,0.093093,640,8,0.05245090930574802
495,1,GPU-MPI,0.093099,640,8,0.05244752897453249
496,1,GPU-MPI,0.093111,640,8,0.052440769619056825
497,1,GPU-MPI,0.093104,640,8,0.05244471236466747
498,1,GPU-MPI,0.093108,640,8,0.05244245929458264
499,1,GPU-MPI,0.093107,640,8,0.05244302254395481
500,1,GPU-MPI,0.093104,640,8,0.05244471236466747
501,1,GPU-MPI,0.093103,640,8,0.052445275662438375
502,1,GPU-MPI,0.093107,640,8,0.05244302254395481
503,1,GPU-MPI,0.093102,640,8,0.052445838972309936
504,1,GPU-MPI,0.093097,640,8,0.052448655703191294
505,1,GPU-MPI,0.093097,640,8,0.052448655703191294
506,1,GPU-MPI,0.093136,640,8,0.05242669322281395
507,1,GPU-MPI,0.093092,640,8,0.052451472736647624
508,1,GPU-MPI,0.093095,640,8,0.0524497824802621
509,1,GPU-MPI,0.093073,640,8,0.052462180224125146
510,1,GPU-MPI,0.093093,640,8,0.05245090930574802
511,1,GPU-MPI,0.093094,640,8,0.05245034588695297
512,1,GPU-MPI,0.093113,640,8,0.05243964322919464
513,1,GPU-MPI,0.093096,640,8,0.052449219085675
514,1,GPU-MPI,0.093097,640,8,0.052448655703191294
515,1,GPU-MPI,0.093102,640,8,0.052445838972309936
516,1,GPU-MPI,0.093088,640,8,0.05245372658129941
517,1,GPU-MPI,0.093093,640,8,0.05245090930574802
518,1,GPU-MPI,0.093105,640,8,0.05244414907899683
519,1,GPU-MPI,0.093105,640,8,0.05244414907899683
520,1,GPU-MPI,0.093109,640,8,0.05244189605730918
521,1,GPU-MPI,0.093109,640,8,0.05244189605730918
522,1,GPU-MPI,0.093095,640,8,0.0524497824802621
523,1,GPU-MPI,0.093093,640,8,0.05245090930574802
524,1,GPU-MPI,0.093105,640,8,0.05244414907899683
525,1,GPU-MPI,0.093108,640,8,0.05244245929458264
526,1,GPU-MPI,0.093109,640,8,0.05244189605730918
527,1,GPU-MPI,0.09311,640,8,0.052441332832134036
528,1,GPU-MPI,0.093104,640,8,0.05244471236466747
529,1,GPU-MPI,0.093096,640,8,0.052449219085675
530,1,GPU-MPI,0.093107,640,8,0.05244302254395481
531,1,GPU-MPI,0.093108,640,8,0.05244245929458264
532,1,GPU-MPI,0.093116,640,8,0.052437953735126074
533,1,GPU-MPI,0.093105,640,8,0.05244414907899683
534,1,GPU-MPI,0.093125,640,8,0.05243288590604027
535,1,GPU-MPI,0.093084,640,8,0.05245598061965537
536,1,GPU-MPI,0.093076,640,8,0.05246048927757961
537,1,GPU-MPI,0.093109,640,8,0.05244189605730918
538,1,GPU-MPI,0.093097,640,8,0.052448655703191294
539,1,GPU-MPI,0.093096,640,8,0.052449219085675
540,1,GPU-MPI,0.093096,640,8,0.052449219085675
541,1,GPU-MPI,0.093101,640,8,0.05244640229428255
542,1,GPU-MPI,0.093096,640,8,0.052449219085675
543,1,GPU-MPI,0.093099,640,8,0.05244752897453249
544,1,GPU-MPI,0.093091,640,8,0.052452036179652176
545,1,GPU-MPI,0.093088,640,8,0.05245372658129941
546,1,GPU-MPI,0.093113,640,8,0.05243964322919464
547,1,GPU-MPI,0.093111,640,8,0.052440769619056825
548,1,GPU-MPI,0.093107,640,8,0.05244302254395481
549,1,GPU-MPI,0.093111,640,8,0.052440769619056825
550,1,GPU-MPI,0.093109,640,8,0.05244189605730918
551,1,GPU-MPI,0.093108,640,8,0.05244245929458264
552,1,GPU-MPI,0.093104,640,8,0.05244471236466747
553,1,GPU-MPI,0.0931,640,8,0.05244696562835661
554,1,GPU-MPI,0.093102,640,8,0.052445838972309936
555,1,GPU-MPI,0.093098,640,8,0.052448092332810586
556,1,GPU-MPI,0.0931,640,8,0.05244696562835661
557,1,GPU-MPI,0.093099,640,8,0.05244752897453249
558,1,GPU-MPI,0.093101,640,8,0.05244640229428255
559,1,GPU-MPI,0.09309,640,8,0.05245259963476206
560,1,GPU-MPI,0.093081,640,8,0.0524576712755557
561,1,GPU-MPI,0.093122,640,8,0.05243457507355942
562,1,GPU-MPI,0.093101,640,8,0.05244640229428255
563,1,GPU-MPI,0.093105,640,8,0.05244414907899683
564,1,GPU-MPI,0.093103,640,8,0.052445275662438375
565,1,GPU-MPI,0.093097,640,8,0.052448655703191294
566,1,GPU-MPI,0.0931,640,8,0.05244696562835661
567,1,GPU-MPI,0.093085,640,8,0.052455417091905245
568,1,GPU-MPI,0.093098,640,8,0.052448092332810586
569,1,GPU-MPI,0.093104,640,8,0.05244471236466747
570,1,GPU-MPI,0.093093,640,8,0.05245090930574802
571,1,GPU-MPI,0.093104,640,8,0.05244471236466747
572,1,GPU-MPI,0.093087,640,8,0.052454290072727665
573,1,GPU-MPI,0.093084,640,8,0.05245598061965537
574,1,GPU-MPI,0.093085,640,8,0.052455417091905245
575,1,GPU-MPI,0.0931,640,8,0.05244696562835661
576,1,GPU-MPI,0.093096,640,8,0.052449219085675
577,1,GPU-MPI,0.093083,640,8,0.052456544159513556
578,1,GPU-MPI,0.093092,640,8,0.052451472736647624
579,1,GPU-MPI,0.093099,640,8,0.05244752897453249
580,1,GPU-MPI,0.093093,640,8,0.05245090930574802
581,1,GPU-MPI,0.093099,640,8,0.05244752897453249
582,1,GPU-MPI,0.093101,640,8,0.05244640229428255
583,1,GPU-MPI,0.093089,640,8,0.05245316310197767
584,1,GPU-MPI,0.093088,640,8,0.05245372658129941
585,1,GPU-MPI,0.093111,640,8,0.052440769619056825
586,1,GPU-MPI,0.09311,640,8,0.052441332832134036
587,1,GPU-MPI,0.093088,640,8,0.05245372658129941
588,1,GPU-MPI,0.093143,640,8,0.05242275318596137
589,1,GPU-MPI,0.093104,640,8,0.05244471236466747
590,1,GPU-MPI,0.093079,640,8,0.052458798440034815
591,1,GPU-MPI,0.093088,640,8,0.05245372658129941
592,1,GPU-MPI,0.093088,640,8,0.05245372658129941
593,1,GPU-MPI,0.093087,640,8,0.052454290072727665
594,1,GPU-MPI,0.093074,640,8,0.05246161656316479
595,1,GPU-MPI,0.093078,640,8,0.0524593620404392
596,1,GPU-MPI,0.093076,640,8,0.05246048927757961
597,1,GPU-MPI,0.093074,640,8,0.05246161656316479
598,1,GPU-MPI,0.093077,640,8,0.05245992565295401
599,1,GPU-MPI,0.093082,640,8,0.052457107711480204
600,2,GPU-MPI,0.0954875,640,8,0.10227123969105903
601,2,GPU-MPI,0.095494,640,8,0.10226427838398225
602,2,GPU-MPI,0.095529,640,8,0.1022268107066964
603,2,GPU-MPI,0.09555,640,8,0.10220434327577185
604,2,GPU-MPI,0.095525,640,8,0.10223109133734624
605,2,GPU-MPI,0.0954915,640,8,0.10226695569762753
606,2,GPU-MPI,0.095498,640,8,0.10225999497371673
607,2,GPU-MPI,0.09615299999999999,640,8,0.10156339375786508
608,2,GPU-MPI,0.09554850000000001,640,8,0.10220594776474774
609,2,GPU-MPI,0.095469,640,8,0.10229105783029047
610,2,GPU-MPI,0.0954685,640,8,0.10229159356227446
611,2,GPU-MPI,0.0954795,640,8,0.10227980875475888
612,2,GPU-MPI,0.0961545,640,8,0.10156180937969621
613,2,GPU-MPI,0.0954705,640,8,0.10228945066800739
614,2,GPU-MPI,0.095482,640,8,0.1022771307681029
615,2,GPU-MPI,0.0954805,640,8,0.102278737543268
616,2,GPU-MPI,0.095499,640,8,0.10225892417721652
617,2,GPU-MPI,0.0955475,640,8,0.10220701745205266
618,2,GPU-MPI,0.095472,640,8,0.1022878435562259
619,2,GPU-MPI,0.0954795,640,8,0.10227980875475888
620,2,GPU-MPI,0.095457,640,8,0.10230391694689756
621,2,GPU-MPI,0.0961595,640,8,0.1015565284761256
622,2,GPU-MPI,0.095464,640,8,0.10229641540266489
623,2,GPU-MPI,0.09547449999999999,640,8,0.10228516514880938
624,2,GPU-MPI,0.0954595,640,8,0.10230123769766236
625,2,GPU-MPI,0.096162,640,8,0.10155388823027807
626,2,GPU-MPI,0.0955225,640,8,0.1022337669135544
627,2,GPU-MPI,0.095471,640,8,0.10228891495846906
628,2,GPU-MPI,0.09569849999999999,640,8,0.10204574784348763
629,2,GPU-MPI,0.0954975,640,8,0.10226053038037645
630,2,GPU-MPI,0.0955395,640,8,0.10221557575662422
631,2,GPU-MPI,0.0959875,640,8,0.10173850761817944
632,2,GPU-MPI,0.0956205,640,8,0.10212898907661014
633,2,GPU-MPI,0.095632,640,8,0.10211670779655346
634,2,GPU-MPI,0.0955235,640,8,0.10223269666626537
635,2,GPU-MPI,0.09554499999999999,640,8,0.10220969176827674
636,2,GPU-MPI,0.0954875,640,8,0.10227123969105903
637,2,GPU-MPI,0.0954735,640,8,0.10228623649494362
638,2,GPU-MPI,0.09547,640,8,0.10228998638315702
639,2,GPU-MPI,0.096156,640,8,0.10156022505095885
640,2,GPU-MPI,0.0954655,640,8,0.10229480807202602
641,2,GPU-MPI,0.0954785,640,8,0.10228087998868855
642,2,GPU-MPI,0.09547,640,8,0.10228998638315702
643,2,GPU-MPI,0.095497,640,8,0.1022610657926427
644,2,GPU-MPI,0.0955525,640,8,0.10220166923942335
645,2,GPU-MPI,0.0959835,640,8,0.10174274745138487
646,2,GPU-MPI,0.095473,640,8,0.10228677217642684
647,2,GPU-MPI,0.09547749999999999,640,8,0.10228195124505775
648,2,GPU-MPI,0.09617300000000001,640,8,0.10154227277926237
649,2,GPU-MPI,0.095533,640,8,0.10222253043450953
650,2,GPU-MPI,0.09547549999999999,640,8,0.10228409382511745
651,2,GPU-MPI,0.0957475,640,8,0.10199352463510797
652,2,GPU-MPI,0.095512,640,8,0.10224500586313762
653,2,GPU-MPI,0.095529,640,8,0.1022268107066964
654,2,GPU-MPI,0.09601950000000001,640,8,0.10170460166945255
655,2,GPU-MPI,0.09564500000000001,640,8,0.10210282816665794
656,2,GPU-MPI,0.0955975,640,8,0.10215356050105913
657,2,GPU-MPI,0.0955065,640,8,0.102250893918215
658,2,GPU-MPI,0.095542,640,8,0.10221290113248624
659,2,GPU-MPI,0.09554499999999999,640,8,0.10220969176827674
660,2,GPU-MPI,0.09547800000000001,640,8,0.10228141561406816
661,2,GPU-MPI,0.09581200000000001,640,8,0.1019248632739114
662,2,GPU-MPI,0.0955115,640,8,0.10224554111285028
663,2,GPU-MPI,0.095538,640,8,0.10221718059829597
664,2,GPU-MPI,0.095485,640,8,0.1022739173692203
665,2,GPU-MPI,0.0954785,640,8,0.10228087998868855
666,2,GPU-MPI,0.095469,640,8,0.10229105783029047
667,2,GPU-MPI,0.096165,640,8,0.10155072011646649
668,2,GPU-MPI,0.0954615,640,8,0.10229909439931281
669,2,GPU-MPI,0.09547800000000001,640,8,0.10228141561406816
670,2,GPU-MPI,0.095538,640,8,0.10221718059829597
671,2,GPU-MPI,0.09553049999999999,640,8,0.10222520556262137
672,2,GPU-MPI,0.0954715,640,8,0.10228837925454193
673,2,GPU-MPI,0.0954615,640,8,0.10229909439931281
674,2,GPU-MPI,0.0954735,640,8,0.10228623649494362
675,2,GPU-MPI,0.0961525,640,8,0.10156392189490653
676,2,GPU-MPI,0.095532,640,8,0.1022236004689528
677,2,GPU-MPI,0.095481,640,8,0.1022782019459369
678,2,GPU-MPI,0.095724,640,8,0.10201856378755589
679,2,GPU-MPI,0.095497,640,8,0.1022610657926427
680,2,GPU-MPI,0.09552649999999999,640,8,0.10222948605884233
681,2,GPU-MPI,0.095997,640,8,0.10172843943039887
682,2,GPU-MPI,0.0954845,640,8,0.10227445292167839
683,2,GPU-MPI,0.0954835,640,8,0.10227552404342112
684,2,GPU-MPI,0.096143,640,8,0.10157395754241078
685,2,GPU-MPI,0.095525,640,8,0.10223109133734624
686,2,GPU-MPI,0.09548200000000001,640,8,0.10227713076810288
687,2,GPU-MPI,0.09547649999999999,640,8,0.10228302252386713
688,2,GPU-MPI,0.09551699999999999,640,8,0.10223965367421507
689,2,GPU-MPI,0.0955115,640,8,0.10224554111285028
690,2,GPU-MPI,0.0954675,640,8,0.10229266504307749
691,2,GPU-MPI,0.0958285,640,8,0.10190731358625044
692,2,GPU-MPI,0.0954865,640,8,0.10227231074549806
693,2,GPU-MPI,0.095509,640,8,0.10224821744547635
694,2,GPU-MPI,0.095521,640,8,0.10223537232650412
695,2,GPU-MPI,0.0954715,640,8,0.10228837925454193
696,2,GPU-MPI,0.095475,640,8,0.10228462948415815
697,2,GPU-MPI,0.0955065,640,8,0.102250893918215
698,2,GPU-MPI,0.09553500000000001,640,8,0.10222039043282566
699,2,GPU-MPI,0.095468,640,8,0.10229212929987011
700,2,GPU-MPI,0.0958585,640,8,0.101875420541736
701,2,GPU-MPI,0.0955005,640,8,0.10225731802451296
702,2,GPU-MPI,0.0955275,640,8,0.10222841590118029
703,2,GPU-MPI,0.095538,640,8,0.10221718059829597
704,2,GPU-MPI,0.09585099999999999,640,8,0.1018833919312266
705,2,GPU-MPI,0.0958325,640,8,0.10190306002660893
706,2,GPU-MPI,0.0962065,640,8,0.10150691481344816
707,2,GPU-MPI,0.0955295,640,8,0.10222627565307052
708,2,GPU-MPI,0.095473,640,8,0.10228677217642684
709,2,GPU-MPI,0.095475,640,8,0.10228462948415815
710,2,GPU-MPI,0.0954785,640,8,0.10228087998868855
711,2,GPU-MPI,0.09619349999999999,640,8,0.10152063289099576
712,2,GPU-MPI,0.09553149999999999,640,8,0.1022241354945751
713,2,GPU-MPI,0.09548100000000001,640,8,0.10227820194593688
714,2,GPU-MPI,0.095697,640,8,0.10204734735676144
715,2,GPU-MPI,0.09551399999999999,640,8,0.10224286492032583
716,2,GPU-MPI,0.09554399999999999,640,8,0.10221076153395295
717,2,GPU-MPI,0.09548200000000001,640,8,0.10227713076810288
718,2,GPU-MPI,0.0954685,640,8,0.10229159356227446
719,2,GPU-MPI,0.095865,640,8,0.10186851301309131
720,2,GPU-MPI,0.09553249999999999,640,8,0.102223065448931
721,2,GPU-MPI,0.0955335,640,8,0.10222199542568838
722,2,GPU-MPI,0.095481,640,8,0.1022782019459369
723,2,GPU-MPI,0.095486,640,8,0.10227284628113022
724,2,GPU-MPI,0.095514,640,8,0.10224286492032582
725,2,GPU-MPI,0.0955375,640,8,0.10221771555671857
726,2,GPU-MPI,0.09560199999999999,640,8,0.10214875211815654
727,2,GPU-MPI,0.09584899999999999,640,8,0.10188551784577826
728,2,GPU-MPI,0.0954785,640,8,0.10228087998868855
729,2,GPU-MPI,0.0955395,640,8,0.10221557575662422
730,2,GPU-MPI,0.0955565,640,8,0.10219739107229754
731,2,GPU-MPI,0.0960945,640,8,0.10162522308768972
732,2,GPU-MPI,0.095494,640,8,0.10226427838398225
733,2,GPU-MPI,0.09550249999999999,640,8,0.1022551765660585
734,2,GPU-MPI,0.095555,640,8,0.10219899534299617
735,2,GPU-MPI,0.0955355,640,8,0.10221985544640474
736,2,GPU-MPI,0.0958615,640,8,0.10187223233519191
737,2,GPU-MPI,0.0958875,640,8,0.10184460956850476
738,2,GPU-MPI,0.095541,640,8,0.10221397096534472
739,2,GPU-MPI,0.09552050000000001,640,8,0.10223590747535868
740,2,GPU-MPI,0.09547549999999999,640,8,0.10228409382511745
741,2,GPU-MPI,0.0956725,640,8,0.10207347984007945
742,2,GPU-MPI,0.0955335,640,8,0.10222199542568838
743,2,GPU-MPI,0.09547900000000001,640,8,0.10228034436891881
744,2,GPU-MPI,0.0958725,640,8,0.10186054395160239
745,2,GPU-MPI,0.0955,640,8,0.10225785340314136
746,2,GPU-MPI,0.095548,640,8,0.10220648260560138
747,2,GPU-MPI,0.0955435,640,8,0.10221129642518852
748,2,GPU-MPI,0.095497,640,8,0.1022610657926427
749,2,GPU-MPI,0.095828,640,8,0.10190784530617357
750,2,GPU-MPI,0.095512,640,8,0.10224500586313762
751,2,GPU-MPI,0.095546,640,8,0.10220862202499319
752,2,GPU-MPI,0.096021,640,8,0.1017030128825986
753,2,GPU-MPI,0.0954855,640,8,0.10227338182237093
754,2,GPU-MPI,0.0955005,640,8,0.10225731802451296
755,2,GPU-MPI,0.0962355,640,8,0.10147632630370289
756,2,GPU-MPI,0.0955365,640,8,0.10221878549036233
757,2,GPU-MPI,0.0954955,640,8,0.10226267206308151
758,2,GPU-MPI,0.0957385,640,8,0.10200311264538299
759,2,GPU-MPI,0.0955095,640,8,0.10224768216774248
760,2,GPU-MPI,0.0955435,640,8,0.10221129642518852
761,2,GPU-MPI,0.0960245,640,8,0.10169930590630516
762,2,GPU-MPI,0.095482,640,8,0.1022771307681029
763,2,GPU-MPI,0.09548100000000001,640,8,0.10227820194593688
764,2,GPU-MPI,0.09622549999999999,640,8,0.10148687198299827
765,2,GPU-MPI,0.0955415,640,8,0.10221343604611609
766,2,GPU-MPI,0.09548200000000001,640,8,0.10227713076810288
767,2,GPU-MPI,0.0959055,640,8,0.10182549488819723
768,2,GPU-MPI,0.0955255,640,8,0.10223055623891003
769,2,GPU-MPI,0.095552,640,8,0.102202204035499
770,2,GPU-MPI,0.096023,640,8,0.10170089457734084
771,2,GPU-MPI,0.0958465,640,8,0.10188817536373264
772,2,GPU-MPI,0.096162,640,8,0.10155388823027807
773,2,GPU-MPI,0.0955645,640,8,0.10218883581246174
774,2,GPU-MPI,0.0954855,640,8,0.10227338182237093
775,2,GPU-MPI,0.0954915,640,8,0.10226695569762753
776,2,GPU-MPI,0.095522,640,8,0.10223430204560206
777,2,GPU-MPI,0.095555,640,8,0.10219899534299617
778,2,GPU-MPI,0.0955,640,8,0.10225785340314136
779,2,GPU-MPI,0.0954935,640,8,0.10226481383549667
780,2,GPU-MPI,0.09586449999999999,640,8,0.10186904432819241
781,2,GPU-MPI,0.096168,640,8,0.10154755220031611
782,2,GPU-MPI,0.09555250000000001,640,8,0.10220166923942334
783,2,GPU-MPI,0.09549650000000001,640,8,0.10226160121051556
784,2,GPU-MPI,0.09550349999999999,640,8,0.10225410587046549
785,2,GPU-MPI,0.0955365,640,8,0.10221878549036233
786,2,GPU-MPI,0.0955425,640,8,0.10221236622445508
787,2,GPU-MPI,0.0954845,640,8,0.10227445292167839
788,2,GPU-MPI,0.0957595,640,8,0.10198074342493435
789,2,GPU-MPI,0.0954915,640,8,0.10226695569762753
790,2,GPU-MPI,0.095541,640,8,0.10221397096534472
791,2,GPU-MPI,0.09548699999999999,640,8,0.10227177521547437
792,2,GPU-MPI,0.0958055,640,8,0.10193177844695764
793,2,GPU-MPI,0.095781,640,8,0.10195785176600787
794,2,GPU-MPI,0.09554399999999999,640,8,0.10221076153395295
795,2,GPU-MPI,0.095493,640,8,0.10226534929261831
796,2,GPU-MPI,0.095484,640,8,0.1022749884797453
797,2,GPU-MPI,0.09586349999999999,640,8,0.10187010697502179
798,2,GPU-MPI,0.0955545,640,8,0.10219953011108844
799,2,GPU-MPI,0.095553,640,8,0.10220113444894456
800,2,GPU-MPI,0.09550049999999999,640,8,0.10225731802451297
801,2,GPU-MPI,0.0956735,640,8,0.1020724129461136
802,2,GPU-MPI,0.0955085,640,8,0.10224875272881472
803,2,GPU-MPI,0.095554,640,8,0.10220006488477719
804,2,GPU-MPI,0.0954955,640,8,0.10226267206308151
805,2,GPU-MPI,0.09584400000000001,640,8,0.10189083302032469
806,2,GPU-MPI,0.0954705,640,8,0.10228945066800739
807,2,GPU-MPI,0.09551899999999999,640,8,0.10223751295553765
808,2,GPU-MPI,0.09553249999999999,640,8,0.102223065448931
809,2,GPU-MPI,0.09548999999999999,640,8,0.10226856215310505
810,2,GPU-MPI,0.095801,640,8,0.10193656642415007
811,2,GPU-MPI,0.09552,640,8,0.10223644262981575
812,2,GPU-MPI,0.0955355,640,8,0.10221985544640474
813,2,GPU-MPI,0.0954725,640,8,0.1022873078635209
814,2,GPU-MPI,0.09585,640,8,0.10188445487741261
815,2,GPU-MPI,0.09549,640,8,0.10226856215310504
816,2,GPU-MPI,0.09553600000000001,640,8,0.10221932046558364
817,2,GPU-MPI,0.09548200000000001,640,8,0.10227713076810288
818,2,GPU-MPI,0.095857,640,8,0.1018770147198431
819,2,GPU-MPI,0.0956585,640,8,0.1020884186977634
820,2,GPU-MPI,0.0955395,640,8,0.10221557575662422
821,2,GPU-MPI,0.0954745,640,8,0.10228516514880936
822,2,GPU-MPI,0.0958615,640,8,0.10187223233519191
823,2,GPU-MPI,0.095525,640,8,0.10223109133734624
824,2,GPU-MPI,0.095538,640,8,0.10221718059829597
825,2,GPU-MPI,0.09548100000000001,640,8,0.10227820194593688
826,2,GPU-MPI,0.0957675,640,8,0.10197222439762967
827,2,GPU-MPI,0.09552450000000001,640,8,0.10223162644138413
828,2,GPU-MPI,0.0955295,640,8,0.10222627565307052
829,2,GPU-MPI,0.095539,640,8,0.10221611069824889
830,2,GPU-MPI,0.09586900000000001,640,8,0.10186426269179817
831,2,GPU-MPI,0.0958825,640,8,0.1018499204755821
832,2,GPU-MPI,0.0962275,640,8,0.10148476267179342
833,2,GPU-MPI,0.09549450000000001,640,8,0.10226374293807496
834,2,GPU-MPI,0.09549350000000001,640,8,0.10226481383549665
835,2,GPU-MPI,0.09549650000000001,640,8,0.10226160121051556
836,2,GPU-MPI,0.096216,640,8,0.10149689240874699
837,2,GPU-MPI,0.09554399999999999,640,8,0.10221076153395295
838,2,GPU-MPI,0.095493,640,8,0.10226534929261831
839,2,GPU-MPI,0.095882,640,8,0.10185045159675435
840,2,GPU-MPI,0.09552849999999999,640,8,0.10222734576592327
841,2,GPU-MPI,0.095538,640,8,0.10221718059829597
842,2,GPU-MPI,0.0960285,640,8,0.1016950696928516
843,2,GPU-MPI,0.0954865,640,8,0.10227231074549806
844,2,GPU-MPI,0.095522,640,8,0.10223430204560206
845,2,GPU-MPI,0.095543,640,8,0.10221183132202254
846,2,GPU-MPI,0.0954825,640,8,0.10227659518759982
847,2,GPU-MPI,0.095828,640,8,0.10190784530617357
848,2,GPU-MPI,0.0955025,640,8,0.10225517656605848
849,2,GPU-MPI,0.095527,640,8,0.10222895097721063
850,2,GPU-MPI,0.09548999999999999,640,8,0.10226856215310505
851,2,GPU-MPI,0.09584699999999999,640,8,0.10188764384905111
852,2,GPU-MPI,0.09551899999999999,640,8,0.10223751295553765
853,2,GPU-MPI,0.095524,640,8,0.10223216155102383
854,2,GPU-MPI,0.09546299999999999,640,8,0.10229748698448614
855,2,GPU-MPI,0.0954835,640,8,0.10227552404342112
856,2,GPU-MPI,0.0958715,640,8,0.1018616064210949
857,2,GPU-MPI,0.096226,640,8,0.10148634464697691
858,2,GPU-MPI,0.095994,640,8,0.10173161864283185
859,2,GPU-MPI,0.09584799999999999,640,8,0.1018865808363242
860,2,GPU-MPI,0.095494,640,8,0.10226427838398225
861,2,GPU-MPI,0.095525,640,8,0.10223109133734624
862,2,GPU-MPI,0.0954815,640,8,0.10227766635421522
863,2,GPU-MPI,0.0958535,640,8,0.10188073466279271
864,2,GPU-MPI,0.0954855,640,8,0.10227338182237093
865,2,GPU-MPI,0.09553400000000001,640,8,0.10222146042246738
866,2,GPU-MPI,0.095542,640,8,0.10221290113248624
867,2,GPU-MPI,0.09547649999999999,640,8,0.10228302252386713
868,2,GPU-MPI,0.095882,640,8,0.10185045159675435
869,2,GPU-MPI,0.09553500000000001,640,8,0.10222039043282566
870,2,GPU-MPI,0.09556200000000001,640,8,0.10219150917728803
871,2,GPU-MPI,0.0954915,640,8,0.10226695569762753
872,2,GPU-MPI,0.0958705,640,8,0.1018626689127521
873,2,GPU-MPI,0.0954985,640,8,0.10225945957266344
874,2,GPU-MPI,0.0955355,640,8,0.10221985544640474
875,2,GPU-MPI,0.0954855,640,8,0.10227338182237093
876,2,GPU-MPI,0.095888,640,8,0.10184407850825963
877,2,GPU-MPI,0.0954765,640,8,0.10228302252386712
878,2,GPU-MPI,0.0955155,640,8,0.10224125927205532
879,2,GPU-MPI,0.0955395,640,8,0.10221557575662422
880,2,GPU-MPI,0.09549350000000001,640,8,0.10226481383549665
881,2,GPU-MPI,0.095809,640,8,0.10192805477564737
882,2,GPU-MPI,0.0955,640,8,0.10225785340314136
883,2,GPU-MPI,0.09555649999999999,640,8,0.10219739107229756
884,2,GPU-MPI,0.095548,640,8,0.10220648260560138
885,2,GPU-MPI,0.095843,640,8,0.1018918961217825
886,2,GPU-MPI,0.09548000000000001,640,8,0.10227927314620862
887,2,GPU-MPI,0.095525,640,8,0.10223109133734624
888,2,GPU-MPI,0.0955435,640,8,0.10221129642518852
889,2,GPU-MPI,0.0954805,640,8,0.102278737543268
890,2,GPU-MPI,0.095468,640,8,0.10229212929987011
891,2,GPU-MPI,0.09546850000000001,640,8,0.10229159356227445
892,2,GPU-MPI,0.096207,640,8,0.10150638726911763
893,2,GPU-MPI,0.0954805,640,8,0.102278737543268
894,2,GPU-MPI,0.09548899999999999,640,8,0.10226963315146248
895,2,GPU-MPI,0.09551499999999999,640,8,0.10224179448254202
896,2,GPU-MPI,0.09551950000000001,640,8,0.10223697778987535
897,2,GPU-MPI,0.0954725,640,8,0.1022873078635209
898,2,GPU-MPI,0.0958055,640,8,0.10193177844695764
899,2,GPU-MPI,0.0955245,640,8,0.10223162644138414
900,5,GPU-MPI,0.097541,640,8,0.250295388605817
901,5,GPU-MPI,0.0981734,640,8,0.24868306995581288
902,5,GPU-MPI,0.0986022,640,8,0.24760160016713623
903,5,GPU-MPI,0.0969364,640,8,0.2518565007571975
904,5,GPU-MPI,0.0979324,640,8,0.24929504944226832
905,5,GPU-MPI,0.0986128,640,8,0.24757498519461976
906,5,GPU-MPI,0.0969114,640,8,0.2519214715709401
907,5,GPU-MPI,0.0971528,640,8,0.251295510783014
908,5,GPU-MPI,0.09862599999999999,640,8,0.2475418500192647
909,5,GPU-MPI,0.09704979999999999,640,8,0.2515622134203265
910,5,GPU-MPI,0.0969652,640,8,0.2517816959073977
911,5,GPU-MPI,0.0979264,640,8,0.24931032387589047
